object_id,period,type,band,mean_mag,err_mag,chi_squared,[Fe/H],[Fe/H]_error,E(B-V),E(B-V)_error,Distance_modulus,Distance_modulus_error
1563751363,0.638282,RRab,g,19.350611,0.023028,3.259669,-2.481789,0.407597,0.075872,0.015933,18.634279,1.116409
1563752266,0.729324,RRab,g,19.314862,0.451046,0.170182,-2.132448,0.449701,0.070561,0.030349,18.591752,1.016024
1563753355,0.559829,RRab,g,19.428959,0.038674,0.593217,-1.425418,0.540235,0.081942,0.042489,18.598889,0.789771
1563757486,0.682961,RRab,g,19.342816,0.038981,0.680398,-2.125085,0.457487,0.065250,0.026555,18.641850,1.002887
1564240478,0.348985,RRc,g,19.253803,0.008446,8.752811,-1.684203,0.369745,0.054628,0.030349,18.514250,0.872405
1564246008,0.584240,RRab,g,19.278844,0.082691,0.009802,-1.600885,0.595568,0.072837,0.023520,18.398038,0.876434
1564257076,0.588719,RRab,g,19.238823,54.797889,2.692246,-2.020070,0.533621,0.047040,0.028832,18.520056,0.977180
1564299654,0.492288,RRab,g,19.202687,0.030438,0.072171,-1.237776,0.575872,0.066767,0.034901,18.398079,0.782942
1564303335,0.694053,RRab,g,19.225771,0.077277,0.154975,-1.729384,0.492067,0.052352,0.021244,18.437508,0.896065
1564305566,0.562019,RRab,g,19.224736,0.263096,0.234099,-1.575620,0.427564,0.058421,0.018209,18.555261,0.856165
1564306136,0.626436,RRab,g,19.050092,0.021590,4.988780,-2.426833,0.610168,0.040971,0.025797,18.454842,1.104963
1564315015,0.613325,RRab,g,19.345549,0.022508,1.800614,-1.936381,0.507569,0.063732,0.040212,18.584650,0.952399
1564318586,0.533107,RRab,g,19.433581,4.404790,0.515961,-1.656801,0.392714,0.071320,0.040971,18.671885,0.871530
1564338874,0.628534,RRab,g,18.932615,0.212386,0.965839,-1.688743,0.457823,0.058421,0.033384,18.504716,0.876728
1564365579,0.505877,RRab,g,19.420790,0.023028,0.056803,-1.624509,0.571069,0.057663,0.024279,18.570676,0.864306
1564519320,0.558648,RRab,g,19.775424,2.293386,0.881399,-1.456452,0.385040,0.047040,0.028073,18.540303,0.804361
1564521091,0.568043,RRab,g,19.588283,0.109624,5.661566,-1.661095,0.383743,0.038694,0.028073,18.612870,0.864640
1602189746,0.527434,RRab,g,19.299822,0.456257,0.271897,-1.979530,0.407910,0.106221,0.030349,18.759711,0.956529
1602242541,0.522390,RRab,g,19.763148,0.014124,0.223094,-1.564342,0.433688,0.108497,0.046282,18.673528,0.854656
1602245131,0.787377,RRab,g,19.442933,0.280966,3.923295,-1.759867,0.567459,0.124430,0.038695,18.326968,0.939369
1602268326,0.576199,RRab,g,19.427998,0.010312,0.001164,-1.682034,0.585229,0.113808,0.033384,18.566071,0.911547
1602579061,0.618850,RRab,g,19.511897,0.015099,10.790528,-1.425353,0.473052,0.094081,0.032625,18.489679,0.798892
1602582908,0.487751,RRab,g,19.333707,0.252347,4.256890,-1.570650,0.597124,0.135053,0.044006,18.490815,0.867481
1602582979,0.554121,RRab,g,19.464050,0.036640,3.047231,-1.967514,0.422231,0.106221,0.032625,18.605974,0.953959
1602671808,0.568922,RRab,g,19.642514,3.030735,4.511860,-1.501326,0.473141,0.104704,0.035660,18.511992,0.829519
1602676639,0.512305,RRab,g,19.401541,0.283134,0.077066,-1.518113,0.822682,0.093323,0.045524,18.378566,0.887690
1602703838,0.377952,RRc,g,19.139307,0.024990,5.067503,-2.001694,0.355142,0.105462,0.038695,18.470611,0.964869
1602703972,0.621511,RRab,g,19.579853,0.024068,2.625026,-1.842564,0.429085,0.112291,0.037936,18.510403,0.918671
1602800252,0.543486,RRab,g,18.840290,0.355814,0.367802,-1.491382,0.499650,0.099393,0.055387,18.445105,0.831728
1602894966,0.622580,RRab,g,19.486657,0.148474,23.356015,-1.366114,0.456419,0.058421,0.024279,18.524618,0.789917
1602895580,0.711426,RRab,g,19.293674,0.044425,1.433074,-2.036580,0.442011,0.065250,0.031108,18.498407,0.983216
1602902298,0.624176,RRab,g,19.290242,0.015640,3.881395,-1.523945,0.526834,0.065250,0.031866,18.475673,0.871836
1602903305,0.603441,RRab,g,19.395888,0.067501,10.892031,-1.443811,0.509152,0.065250,0.029590,18.432771,0.815527
1602905883,0.583267,RRab,g,19.084777,0.025808,0.587578,-1.984672,0.462420,0.069044,0.023520,18.295024,0.975022
1602921918,0.468944,RRab,g,18.771553,0.899308,0.777423,-1.576295,0.483492,0.116843,0.058422,18.684901,0.873365
1604107519,0.529238,RRab,g,19.446520,0.057419,1.836332,-1.501145,0.569470,0.109256,0.034901,18.454699,0.820141
1604153205,0.594200,RRab,g,19.571643,0.041062,7.128091,-1.641826,0.464771,0.105462,0.018968,18.510376,0.867427
1604157820,0.648421,RRab,g,19.155109,0.215118,1.051955,-1.805658,0.439150,0.094840,0.017451,18.561284,0.925504
1604158869,0.628572,RRab,g,19.469715,0.026061,19.930446,-1.845686,0.427754,0.098634,0.023520,18.505017,0.910691
1604159201,0.513670,RRab,g,19.495843,0.015718,0.054058,-1.931653,0.384399,0.103945,0.018209,18.633253,0.943206
1604162551,0.615220,RRab,g,19.420878,0.050482,0.520175,-2.101394,0.417509,0.110015,0.029590,18.551458,0.993111
1604178396,0.562595,RRab,g,19.584156,0.225557,16.465394,-1.554993,0.485686,0.107739,0.031866,18.586512,0.857279
1604181956,0.568985,RRab,g,18.992450,0.665787,0.810736,-2.046349,0.404072,0.126707,0.032625,18.755706,0.985373
1604187457,0.638552,RRab,g,19.350822,0.039660,0.175681,-1.663102,0.478960,0.128224,0.028073,18.572234,0.886200
1604198666,0.323326,RRc,g,18.941228,0.278453,0.031304,-1.992695,0.369694,0.140364,0.037178,18.601156,0.953003
1604206732,0.577741,RRab,g,19.559697,0.203122,1.004805,-1.354095,0.498928,0.109256,0.037178,18.584941,0.810067
1604216433,0.552180,RRab,g,19.594101,0.027942,0.057051,-1.564668,0.619082,0.133535,0.018968,18.384027,0.861961
1604219604,0.604711,RRab,g,19.453030,0.053564,0.693987,-1.556421,0.478323,0.119878,0.034143,18.620579,0.828260
1604223976,0.349076,RRc,g,19.518353,0.035436,5.232897,-1.658059,0.349084,0.130500,0.026555,18.556849,0.863258
1604227708,0.517331,RRab,g,19.210383,0.023904,0.121726,-0.915488,0.594423,0.112291,0.022003,18.516889,0.700762
1604228021,0.507110,RRab,g,19.625216,1.501649,1.171918,-1.749098,0.566708,0.114567,0.028832,18.621288,0.910514
1604228055,0.653607,RRab,g,19.325909,0.049481,0.692044,-2.117609,0.567502,0.109256,0.026555,18.522739,1.026025
1604228565,0.608377,RRab,g,19.703605,0.034929,1.360411,-1.291540,0.440279,0.119878,0.034143,18.613380,0.783271
1604234079,0.591434,RRab,g,19.637097,0.061099,1.226935,-1.578814,0.539301,0.120637,0.035660,18.521741,0.860247
1604234512,0.563027,RRab,g,19.502260,0.028008,3.828350,-1.648560,0.589968,0.119119,0.022003,18.477118,0.886718
1604236247,0.587877,RRab,g,19.863604,0.439319,5.085357,-2.010554,0.444976,0.117602,0.027314,18.748531,0.976782
1604236427,0.573826,RRab,g,19.879577,0.027998,12.337252,-1.540982,0.496340,0.116843,0.027314,18.746434,0.848077
1604236738,0.617959,RRab,g,19.686383,0.016074,22.552909,-1.536260,0.461600,0.111532,0.016692,18.623780,0.840227
1604237128,0.509701,RRab,g,19.910270,0.554881,22.459689,-1.692565,0.414813,0.113050,0.031108,18.721332,0.886751
1604390825,0.554504,RRab,g,19.665655,0.224242,0.083872,-1.568817,0.405234,0.097116,0.040212,18.796263,0.854088
1604397692,0.542693,RRab,g,20.088068,0.031076,108.532849,-1.514909,0.616915,0.078148,0.043247,18.598554,0.839154
1604401966,0.491069,RRab,g,19.118406,0.563468,42.476824,-1.550499,0.415538,0.100151,0.031866,18.515688,0.844525
1604529106,0.623559,RRab,g,15.578687,0.117640,0.097834,-2.174390,0.439436,0.078907,0.051593,18.713808,1.020238
1604896663,0.569561,RRab,g,19.748652,1.673291,0.164149,-1.257801,0.524359,0.140364,0.029590,18.614897,0.784853
1604905762,0.571898,RRab,g,19.767880,0.017911,0.795758,-1.904293,0.436150,0.121396,0.036419,18.771910,0.941632
1604973936,0.540800,RRab,g,20.184915,0.156060,44.810806,-1.547040,0.470264,0.148710,0.036419,18.759676,0.850748
1604978690,0.580054,RRab,g,19.450186,9.607150,0.022876,-2.760076,0.753870,0.153262,0.030349,18.735113,1.242441
1604980083,0.581891,RRab,g,19.447253,0.022616,0.073553,-1.896195,0.464376,0.145675,0.029590,18.421286,0.957607
1604981811,0.624715,RRab,g,19.689266,0.017892,5.645961,-1.592794,0.437808,0.129742,0.023520,18.567061,0.849267
1604981857,0.618331,RRab,g,19.221419,0.155072,0.067360,-1.781948,0.454994,0.130500,0.022003,18.654395,0.919500
1604985418,0.584129,RRab,g,19.830433,0.518779,7.338290,-1.844180,0.531478,0.119878,0.032625,18.657943,0.921346
1604986645,0.597115,RRab,g,19.906719,0.017677,1.405889,-1.684516,0.399864,0.132776,0.031866,18.766598,0.867520
1604993500,0.543371,RRab,g,19.036827,0.548334,43.105779,-1.765129,0.418192,0.141122,0.032625,18.752131,0.880760
1604995178,0.739964,RRab,g,19.455768,0.015628,1.375895,-2.481754,0.451308,0.125948,0.016692,18.511668,1.137166
1605025628,0.575594,RRab,g,19.928263,0.569570,0.051534,-1.587588,0.497085,0.112291,0.033384,18.572100,0.848021
1605029951,0.522900,RRab,g,19.408916,0.929676,1.010331,-0.838964,0.896007,0.107739,0.028832,18.312342,0.735508
1605033361,0.561401,RRab,g,19.453909,0.028886,0.399732,-1.759155,0.441082,0.113808,0.032625,18.647242,0.905001
1605350124,0.536998,RRab,g,19.290976,0.070516,0.019705,-1.747996,0.442373,0.074355,0.032625,18.512526,0.876806
1605350403,0.542787,RRab,g,19.150645,0.015442,0.623570,-1.622885,0.509249,0.065250,0.024279,18.459866,0.870387
1605352510,0.296929,RRc,g,19.462672,0.353058,0.874064,-1.549218,0.321452,0.057663,0.037178,18.623064,0.823854
1605354368,0.619708,RRab,g,19.397961,0.016461,14.139299,-1.652060,0.525299,0.075872,0.040212,18.273763,0.867681
1605357514,0.616563,RRab,g,19.360277,0.067044,1.506547,-1.988797,0.398765,0.085735,0.053870,18.259307,0.972885
1605357620,0.547699,RRab,g,19.492594,0.032223,0.376929,-2.010156,0.436871,0.072078,0.050076,18.761135,0.988734
1605368966,0.518511,RRab,g,19.385307,0.019879,3.136401,-1.330934,0.455124,0.075113,0.037936,18.343422,0.761877
1605369347,0.733913,RRab,g,19.822033,0.526701,3.365525,-2.031212,0.470254,0.084977,0.042489,18.484464,0.996992
1605374065,0.520380,RRab,g,19.540256,0.016364,1.361450,-1.828858,0.405059,0.119119,0.041730,18.698692,0.915916
1605377530,0.490516,RRab,g,19.175770,0.070719,0.260304,-1.512193,0.506228,0.116843,0.036419,18.792801,0.851107
1605378762,0.607296,RRab,g,19.522852,0.016001,0.000006,-1.424664,0.494153,0.110015,0.048558,18.342428,0.811014
1605378864,0.370372,RRab,g,19.035991,0.087073,0.592661,-0.767967,0.411560,0.110015,0.048558,18.705843,0.658032
1605388062,0.482870,RRab,g,19.295181,0.104845,0.662662,-1.864032,0.387083,0.068285,0.040971,18.608622,0.923299
1605391574,0.619181,RRab,g,19.464865,44.285156,1.255698,-1.462330,0.484954,0.120637,0.047041,18.386444,0.821524
1605393037,0.517311,RRab,g,19.748809,0.017858,4.022295,-1.601011,0.467189,0.116843,0.046282,18.571647,0.868410
1605396009,0.643633,RRab,g,19.337875,0.048489,2.598508,-1.035370,0.579904,0.104704,0.040212,18.485196,0.727512
1605402644,0.570705,RRab,g,19.164265,0.048337,0.399516,-1.894420,0.396734,0.061456,0.031866,18.493544,0.924503
1605417710,0.460622,RRab,g,19.649460,0.033954,0.415266,-1.156992,0.377205,0.077389,0.047041,18.655013,0.739321
1605419116,0.584698,RRab,g,19.736110,0.215057,0.164519,-1.765267,0.655450,0.091805,0.029590,18.647802,0.924392
1605423476,0.659142,RRab,g,19.283602,0.130976,2.339842,-1.527819,0.498395,0.103945,0.026555,18.335278,0.847473
1605432990,0.623507,RRab,g,18.791543,0.017896,16.806265,-2.026905,0.510224,0.056904,0.034901,18.639249,1.002140
1605441170,0.550586,RRab,g,19.506616,0.020623,0.469366,-1.625401,0.516868,0.054628,0.031866,18.394258,0.851758
1605459539,0.517771,RRab,g,19.418181,0.037627,0.002602,-1.546522,0.416080,0.202579,0.119879,18.447032,0.884533
1605462023,0.559765,RRab,g,19.628482,0.056700,0.444403,-1.219274,0.763497,0.172230,0.055387,18.353038,0.824853
1605480001,0.661471,RRab,g,19.007115,0.619452,0.908237,-2.388646,0.440568,0.152503,0.056146,18.857916,1.108525
1605549617,0.564818,RRab,g,19.723647,0.040698,2.504719,-1.519228,0.430996,0.081942,0.034143,18.633498,0.831251
1605810635,0.364411,RRc,g,19.178068,0.050154,0.519194,-1.644861,0.368965,0.154021,0.062215,18.216001,0.865707
1605874694,0.538540,RRab,g,19.070601,0.109638,1.732821,-0.206954,0.529579,0.083459,0.038695,18.402889,0.611693
1605891491,0.513962,RRab,g,18.027986,13.518434,0.024876,-1.641947,0.428226,0.105462,0.039454,18.603372,0.862645
1605898858,0.581253,RRab,g,19.515355,0.021428,0.053551,-1.445906,0.438701,0.069802,0.045524,18.456906,0.835110
1606046622,0.654760,RRab,g,18.688711,0.891003,0.348805,-1.943938,0.493646,0.059939,0.062215,18.651933,0.961763
1606098928,0.534605,RRab,g,18.724648,0.178090,0.214022,-1.344364,0.399775,0.078148,0.053111,18.401613,0.786021
1606168871,0.353550,RRc,g,19.513573,0.029344,1.338032,-1.692725,0.339136,0.059180,0.032625,18.613492,0.868054
1606183303,0.596433,RRab,g,19.488930,0.022621,12.594239,-1.472031,0.409716,0.051593,0.020486,18.455882,0.815190
1606264949,0.603133,RRab,g,19.427635,0.103547,14.450117,-1.959341,0.461444,0.077389,0.041730,18.401261,0.947129
1606265766,0.622610,RRab,g,19.407354,0.434480,0.318410,-1.819620,0.492413,0.081942,0.061457,19.022530,0.936581
1606298225,0.528001,RRab,g,19.660439,0.055933,1.260050,-1.679879,0.376383,0.063732,0.034901,18.644976,0.869543
1606335221,0.434730,RRab,g,19.832256,0.086079,0.291652,-0.818191,0.375245,0.087253,0.049317,18.621040,0.663375
1606366010,0.644828,RRab,g,19.308033,0.108966,0.633112,-1.701126,0.453747,0.046282,0.048558,18.475353,0.892188
1606381147,0.598354,RRab,g,18.801862,0.056479,0.007927,-1.337655,0.413334,0.043247,0.038695,18.430873,0.789946
1606439320,0.332345,RRc,g,18.763529,0.065506,0.291810,-1.680389,0.339277,0.055386,0.032625,18.430825,0.877530
1607533359,0.564820,RRab,g,19.283378,0.480199,3.201875,-2.055858,0.373318,0.092564,0.063733,18.438990,0.984266
1608047685,0.625119,RRab,g,19.446212,0.045390,2.571657,-1.668832,0.420336,0.037177,0.045524,18.583774,0.884952
1608146324,0.633695,RRab,g,19.232698,0.035769,1.195255,-1.455584,0.424645,0.065250,0.047800,18.369763,0.804752
1608634056,0.505915,RRab,g,19.692147,0.020015,0.283173,-1.626744,0.459359,0.105462,0.028832,18.683311,0.850358
1608638553,0.577201,RRab,g,19.640825,0.025344,3.795715,-1.498121,0.618274,0.120637,0.027314,18.531872,0.853521
1608641047,0.650867,RRab,g,19.557527,0.813922,2.798049,-1.134931,0.825206,0.122154,0.033384,18.397705,0.795522
1608704533,0.567712,RRab,g,19.585870,0.015966,4.862698,-1.787444,0.396205,0.119878,0.025038,18.609710,0.877805
1608705642,0.554834,RRab,g,19.747137,0.016952,3.646110,-1.639820,0.521852,0.119878,0.025038,18.621365,0.873678
1608705922,0.703716,RRab,g,19.431713,0.245028,0.391864,-2.071682,0.445644,0.120637,0.024279,18.589680,0.983643
1608706812,0.597426,RRab,g,19.356449,0.066156,0.391321,-2.091174,0.436491,0.122154,0.022003,18.604417,0.988738
1608706836,0.579895,RRab,g,19.521930,0.014657,0.006559,-1.767543,0.396996,0.122154,0.022003,18.563495,0.890480
1608707963,0.506116,RRab,g,19.705868,0.040365,5.909848,-1.372908,0.480034,0.116843,0.036419,18.669680,0.804364
1608708452,0.636401,RRab,g,19.472392,0.129854,5.323487,-1.942408,0.453001,0.122154,0.022003,18.721955,0.948491
1608709435,0.754579,RRab,g,19.452379,0.239576,13.005133,-2.261158,0.448786,0.141122,0.032625,18.475616,1.055137
1608709461,0.572695,RRab,g,19.917288,0.058573,5.287951,-2.299002,0.393837,0.141122,0.032625,18.834025,1.059235
1608709851,0.671142,RRab,g,19.341318,0.026515,0.342349,-2.100893,0.502191,0.128983,0.034143,18.559405,1.006448
1608709926,0.569837,RRab,g,19.608088,0.102711,69.631417,-1.662537,0.645968,0.128983,0.034901,18.537243,0.910393
1608709950,0.792333,RRab,g,19.090397,0.374533,2.088193,-2.442209,0.504619,0.128983,0.034901,18.520783,1.131195
1608713584,0.657310,RRab,g,19.635666,0.107470,5.543128,-1.917224,0.534748,0.115326,0.034901,18.720197,0.952526
1608714386,0.304939,RRc,g,19.695940,0.026015,0.837790,-1.364679,0.349023,0.111532,0.029590,18.686630,0.785505
1608715184,0.515867,RRab,g,19.417233,0.115179,1.125837,-0.921636,0.455327,0.113050,0.034901,18.515454,0.677040
1608715562,0.546691,RRab,g,19.770293,0.218444,2.124295,-1.502089,0.477740,0.124430,0.032625,18.736154,0.851028
1608716577,0.499096,RRab,g,19.560473,0.111650,10.825183,-1.730590,0.444477,0.112291,0.037936,18.624944,0.897983
1608716691,0.636288,RRab,g,19.672125,0.018703,1.719930,-1.936802,0.435457,0.100910,0.047041,18.758315,0.942558
1608719056,0.525818,RRab,g,19.776361,0.100237,0.172190,-1.557080,0.539400,0.105462,0.025038,18.562784,0.856346
1608719372,0.600019,RRab,g,19.148311,0.143348,35.439396,-1.628866,0.492217,0.104704,0.026555,18.559075,0.861885
1608720610,0.634748,RRab,g,19.540608,0.188197,1.020712,-1.998493,0.423933,0.104704,0.026555,18.635206,0.980140
1608725207,0.614867,RRab,g,19.654545,0.070311,1.085270,-1.726804,0.427662,0.094840,0.024279,18.648793,0.897925
1608726305,0.607396,RRab,g,19.974177,0.020228,1.056087,-1.887504,0.421992,0.116084,0.030349,18.768308,0.921534
1608727515,0.614574,RRab,g,19.658950,0.029557,112.995068,-1.963505,0.428979,0.094081,0.028073,18.579178,0.947558
1608733900,0.589909,RRab,g,19.770136,0.062514,1.351952,-1.969444,0.490712,0.097875,0.040212,18.646590,0.964106
1608734103,0.554810,RRab,g,19.241188,0.133352,0.011760,-1.620504,0.416152,0.090288,0.027314,18.667951,0.854752
1608734955,0.614431,RRab,g,19.574214,0.108553,0.435085,-2.202676,0.492735,0.089529,0.030349,18.780576,1.050214
1608734986,0.650335,RRab,g,18.981228,0.464128,0.185070,-1.647851,0.446145,0.088012,0.017451,18.688839,0.854748
1608738060,0.360981,RRc,g,19.384262,0.015654,33.071074,-1.846872,0.378798,0.094840,0.032625,18.521403,0.914657
1608738926,0.524596,RRab,g,19.731354,0.064504,86.024241,-2.012075,0.372981,0.091805,0.034143,18.714457,0.991525
1608739407,0.618613,RRab,g,19.445183,0.233666,6.987026,-1.256416,0.471028,0.091047,0.031108,18.472142,0.768975
1608739716,0.620277,RRab,g,19.614470,0.308622,13.110340,-1.577031,0.451449,0.101669,0.036419,18.676599,0.834636
1608740693,0.787703,RRab,g,19.007379,0.800936,7.094856,-2.091054,0.520998,0.094081,0.021244,18.641177,1.006341
1608741338,0.546034,RRab,g,19.681646,0.014458,0.907410,-1.809438,0.426860,0.084977,0.018968,18.731886,0.922464
1608741585,0.793852,RRab,g,19.324232,0.019199,0.211638,-2.231248,0.513438,0.084977,0.018968,18.494904,1.043918
1608741723,0.633478,RRab,g,19.263943,0.768774,0.901007,-1.236607,0.669284,0.084977,0.018968,18.477362,0.781211
1608742784,0.597699,RRab,g,18.938812,0.133255,1.412680,-1.259453,0.513269,0.084218,0.022003,18.431320,0.749255
1608743182,0.618174,RRab,g,19.574883,2.022772,0.863301,-1.539007,0.506337,0.084977,0.033384,18.716935,0.851856
1608744387,0.575877,RRab,g,19.242868,0.037409,0.190378,-1.554550,0.416422,0.083459,0.022003,18.487278,0.823411
1608745701,0.325601,RRc,g,19.142246,0.062879,0.284273,-1.958647,0.341169,0.088770,0.018209,18.684378,0.935530
1608746179,0.586488,RRab,g,19.623127,0.317207,5.815029,-1.826975,0.424250,0.099393,0.037936,18.634006,0.929413
1608751842,0.569116,RRab,g,19.413832,0.025043,0.101089,-1.390178,0.470141,0.098634,0.031866,18.588982,0.809438
1608759560,0.611972,RRab,g,19.658110,0.088596,0.030550,-1.647230,0.431786,0.099393,0.020486,18.640415,0.875537
1608761052,0.767485,RRab,g,19.181230,0.014533,0.040262,-2.560679,0.444149,0.101669,0.019727,18.417326,1.141441
1608761176,0.609445,RRab,g,19.568089,0.062369,6.614621,-2.034878,0.431630,0.100151,0.019727,18.570950,0.963846
1608761753,0.555877,RRab,g,19.611364,0.110118,1.455604,-1.364056,0.419371,0.087253,0.035660,18.568207,0.788521
1608797123,0.599688,RRab,g,19.671128,0.016792,2.259724,-2.211400,0.479219,0.080424,0.022003,18.724149,1.051435
1608825778,0.600668,RRab,g,19.082090,0.032955,9.738261,-1.370343,0.814607,0.078148,0.033384,18.014144,0.870519
1608828402,0.521808,RRab,g,19.035239,0.974946,1.624410,-1.278039,0.547250,0.060698,0.051593,18.539481,0.786467
1608833805,0.620525,RRab,g,19.524375,0.750687,7.373415,-0.953297,0.528096,0.063732,0.032625,18.327043,0.696764
1608840532,0.588470,RRab,g,19.100875,0.182033,1.280384,-1.814427,0.447899,0.052352,0.031108,18.740354,0.904467
1608844070,0.600642,RRab,g,19.417671,0.022682,2.756387,-1.695087,0.418180,0.073596,0.037936,18.552689,0.885732
1608844696,0.551877,RRab,g,19.541080,0.086774,4.618570,-1.735697,0.474557,0.078907,0.025038,18.661290,0.910183
1608844994,0.584027,RRab,g,19.520642,0.277093,0.142539,-2.116135,0.538634,0.077389,0.022762,18.677841,1.004061
1608845725,0.631419,RRab,g,19.275076,0.017644,0.413451,-1.253510,0.571251,0.085735,0.039454,18.428351,0.768514
1608846376,0.551051,RRab,g,19.873709,0.048727,1.153359,-1.891238,0.726002,0.078148,0.025038,18.766987,0.985917
